"X1","X2","class"
0.0589185170211499,0.0469331148193346,0
0.0293448657338313,0.149570942006883,0
1.18179550475002,0.889268659213922,1
0.389756919937404,0.881931591290661,3
-0.0490272316662666,0.0764015077605926,0
0.703503799925467,0.270819640293202,2
0.754688620809518,0.0953696113881187,2
0.85836018367767,0.883674231559384,1
0.815864193424142,0.114100527320641,2
0.112964819868555,-0.0303032719058026,0
0.920039154499748,0.378772153322443,2
-0.171343937035568,-0.0856649469544711,0
0.153987328532952,0.700458514552196,3
0.0588564769688002,-0.0743941129694299,0
0.202706793401901,0.911815834363887,3
1.09964757943987,0.846336676999542,1
-0.233911107060704,0.0331529658569003,0
0.263929283768218,0.941032610249285,3
0.882611258845378,0.238681621053619,2
0.630855977502889,0.268987545371429,2
1.12865167731951,1.0238853761597,1
0.749500517788814,0.149207019625648,2
0.146193898808327,0.684551909881418,3
0.401474163297305,0.746045729555607,3
-0.0335539293604274,0.0273019153449484,0
0.9316120682443,0.262831022638687,2
0.312929195022588,0.704762753106462,3
-0.0430464539958699,0.0666214720997498,0
0.758825042272143,0.189228847535221,2
0.0346015994511925,-0.108459416331427,0
1.08483411384543,1.04230917342492,1
0.313785871233065,0.716633392783025,3
0.965317541018849,1.03140186208677,1
0.0843772901468137,0.101793360667693,0
0.700128180900606,0.344681672653496,2
1.18466250062413,0.780243192215791,1
-0.00142613673484115,-0.29257606478693,0
0.38230886978012,0.603517534759781,3
0.73669890384525,0.203144974662604,2
0.895237316591128,1.18472763958295,1
0.305918934777137,0.721528207580012,3
0.512691206397007,0.771796044292493,3
0.131341425476666,0.00844061330614718,0
1.04368046635436,1.02893715821092,1
-0.204980472996475,0.0481681535456853,0
-0.00735702027195138,-0.146290100257856,0
0.810355880015865,0.185326449715694,2
-0.0901884457543082,-0.0192131275102658,0
1.12145918541061,0.968067084506953,1
0.959592537215332,0.782751277863185,1
0.0462900902371046,0.0409804727639552,0
0.975394193813091,0.949476149213795,1
0.871588505380331,0.162945733180825,2
0.818810159753246,0.184037514747891,2
0.700180295589579,0.0844810160551147,2
0.440024580896354,0.717780651023136,3
0.698238782814212,0.0758713652890037,2
1.02508523994476,0.983960341432455,1
0.998237484140359,0.956845572028954,1
0.432060408837409,0.582958353473746,3
0.927839161960844,0.216801097052839,2
0.286461566202606,0.697259036953327,3
-0.0508071501883644,-0.162695312586059,0
0.765416058483068,0.263840388936895,2
0.970637588890625,1.01531581293928,1
0.452219713010961,0.773935975561843,3
1.18797242119278,0.955743818400827,1
-0.0500747003955219,-0.087652635105984,0
0.880871456271328,0.930044373667881,1
1.00225096870387,1.12061384409287,1
0.628200109912365,0.29819857268056,2
0.70943767943665,0.116564362610049,2
0.360541116826805,0.747990283435146,3
0.164046279121029,0.953907192750119,3
1.01584848523869,0.983731257702711,1
1.10911732215533,1.02793033248343,1
-0.130417523427339,-0.0388522735924127,0
0.873962035513192,0.155506449192663,2
0.605152901379078,0.0728285310609025,2
0.607657368704853,0.0880978240074079,2
1.12766679624633,0.872743865398496,1
-0.0677581444681934,-0.169982865201453,0
-0.0599334342054222,0.0300956247804072,0
-0.243090190178576,0.0400258591446845,0
0.95719785765824,0.112542184088609,2
0.994209748900699,1.00745408438757,1
0.315836265981281,0.877134077033279,3
0.888814151759799,1.02970815331859,1
0.78978988225616,0.246244959293414,2
0.337914406535016,0.693975610605914,3
0.916873618058839,0.043761551159815,2
0.324231598105679,0.811515841704943,3
0.684769084952415,0.182271024314614,2
0.0180342621118346,0.0538425844710698,0
0.882110198203938,0.122895659159941,2
0.843241678492345,-0.0097134614220003,2
0.650966217481575,0.145049415275472,2
1.19393434187715,1.05909427737947,1
-0.17898763857553,0.0152863503104132,0
0.150047983271738,-0.146651526538637,0
-0.018465107124358,-0.000133085580992564,0
0.120186039736568,0.0547185304564109,0
0.939806366253663,0.157135667104068,2
0.491366191122761,0.796238506197993,3
-0.0402206711606553,-0.125598368008406,0
-0.0269541644439565,0.0240958809658079,0
0.201636359491191,0.790098605390261,3
0.156575356752936,0.835782660037559,3
0.316122550883266,0.868391879467992,3
0.651358378162382,0.320546880620343,2
-0.0651201937358648,-0.121763983197878,0
0.281273121282699,0.869519549495242,3
0.0536885674879678,-0.0674422536933114,0
-0.000359615162746054,0.0312040820951586,0
0.852807154280488,0.0294356784778703,2
0.0657103931467327,0.00460815537037229,0
0.0298446220227449,0.0750749410401412,0
0.909486584941294,0.331717814681049,2
0.600475944541101,0.39533118235803,2
0.186376227702253,-0.054367646648517,0
1.08614674399475,1.00627698391493,1
0.978566345114673,1.0649854833223,1
0.238655036764689,-0.147222212497402,0
1.02090827316349,1.15726497900747,1
0.857385098860249,0.334263432198215,2
0.891636966975373,0.811435498218344,1
0.995764039907343,0.771854942364829,1
0.931024683504302,0.841000336708973,1
1.05577425914386,1.0610740395958,1
0.91312293803194,0.172564880993867,2
0.888882316328211,0.0752834234122916,2
0.372121694327684,0.520979745731933,3
-0.123321031225362,0.0457200003770096,0
1.2426647291417,0.968565971570707,1
0.746687806096299,0.214037211152796,2
0.83648696386793,0.0268587978448994,2
-0.0732951730271205,0.053465332561074,0
0.226191344231711,0.833493971413012,3
0.443116633763188,0.717537010059015,3
0.242381417695802,0.653059507463367,3
0.173038542581201,0.719114761073485,3
0.840629478240301,0.876111655767926,1
-0.107795921426738,-0.0769750099103003,0
1.07785473340984,1.03843557964022,1
0.308415551994979,0.719500686728007,3
0.0914286208862561,-0.00630562295101383,0
0.147779973164048,0.0701811605581222,0
1.10024942600334,0.951171424371747,1
0.745683637847709,0.321090291397244,2
0.919575838309479,1.07265027503307,1
0.360390394038984,0.848332924353568,3
0.00043687105134262,0.182114458637384,0
0.708150840327542,-0.0235338627998124,2
-0.0640257933486488,0.0687969196996624,0
1.15902664127795,1.03981410009083,1
0.87451104318572,0.190291049948689,2
0.107038978064652,0.226015337125254,0
-0.150588162561502,-0.00404962138341059,0
0.222219846002117,0.791166780147061,3
0.809381159807988,1.10446094941559,1
0.363938149078449,0.657385478657286,3
0.124082804062223,0.0514958629341857,0
0.150007869024021,0.0266710087895365,0
-0.057620850674404,-0.144785960182623,0
0.361546020562238,0.728858588969271,3
0.973692559332062,0.961380910035857,1
0.669487162808496,0.115325804850751,2
0.964512579374336,0.951929607398272,1
1.05831787254371,0.897910127377954,1
1.01031595070182,1.10176395330424,1
1.06350253565357,0.896789559060383,1
-0.170915709378396,-0.126411276322546,0
0.594070155185634,0.368634993572877,2
0.877898076965949,0.139023718930142,2
1.16498284870091,0.930224908565737,1
0.216408978013913,0.73895817891557,3
0.861492420069957,0.889697028634362,1
-0.070741133428266,0.143125269379021,0
0.752190155721615,0.310196707491968,2
0.343828828355667,0.775014588934259,3
1.02032996067665,0.909073210647724,1
0.97241187905009,1.18073737532037,1
0.832572237566402,1.0895992683471,1
0.776836502573619,0.246622975657137,2
0.0253845968407961,0.126395251533055,0
0.98637752777317,0.978379862567693,1
0.315353289073569,0.748613226582054,3
1.2561496315163,0.843022202679573,1
0.556601832295854,0.974012649404962,3
0.278304698446676,0.683474050905399,3
-0.0151290158894978,-0.171958448573229,0
0.0493424253328968,0.165498562575663,0
0.533357463935103,0.768995760468714,3
0.95285697621447,1.00307606162577,1
0.891203617795198,0.947657333111664,1
0.920177475601061,1.00649105679633,1
0.875485630447467,1.16091601603569,1
0.426038336322461,0.685234287530786,3
0.0830748546391996,0.0392646561304853,0
0.903354617214478,1.07598981883482,1
0.980893341568589,1.096795144711,1
0.356894920545185,0.88790380514071,3
0.962026968791941,1.20745737676691,1
1.20447272373094,1.16778619024949,1
0.290345299943499,0.636495420595002,3
1.11601833920282,0.970976306077261,1
1.06573933268009,0.96738816252374,1
0.140821169800083,0.140208406458453,0
1.05836241648474,1.08200914568209,1
0.862840217641855,0.219375513596069,2
0.313742223795863,0.531353790879584,3
0.29907370858968,0.701954771204217,3
0.919546261363993,1.12444792191043,1
0.911609316864842,0.0769833537071329,2
0.401071017514814,0.690208889900951,3
0.468739893813491,0.916083210400837,3
1.03326137663666,1.03988883950694,1
1.13052348169303,0.992457192419285,1
0.00710616218534528,-0.0901527951691732,0
-0.0956496341903764,0.066860388178366,0
0.806445644443453,0.320143379173095,2
0.125196424899024,-0.244021602681263,0
0.0810656797882543,-0.112187693769364,0
0.63577214584748,0.373006285263902,2
0.859374699259087,0.275657625458965,2
0.940734233052416,0.889748522546701,1
0.0643563200257602,-0.0724164408727674,0
1.02663285581974,0.863876335439086,1
0.0364729101638255,0.0686629260596601,0
0.932059813232369,0.764576384012428,1
0.352330051839904,0.852438933749206,3
0.302726387683598,0.803327108077661,3
0.77375698236321,0.265178242162708,2
0.312300879295615,0.715691137745177,3
0.409950504688624,0.907301596898602,3
0.692552789797144,0.117446680539262,2
-0.0376787681660061,-0.0706997547473581,0
0.3165659492468,0.794039961471996,3
-0.0661790258224559,-0.0508897181584619,0
0.836446515655536,0.342851288027881,2
-0.00119621330099166,-0.125518419272535,0
-0.0670103943538251,-0.0498091301597353,0
0.971336663636083,1.13810864046489,1
0.834879933593717,1.11665473211966,1
0.985355010734009,0.919798203593292,1
0.144845435497164,-0.0825985083510048,0
0.882407003909101,0.00414201839499673,2
0.894211401565247,0.147056190500028,2
0.782103172726036,0.165766529603839,2
0.0514548903035245,0.0436308723587861,0
0.197718541355844,0.960870020636804,3
-0.0206565617909311,0.0201695283446036,0
1.06329121177345,0.980129208494321,1
0.833554842511256,0.875270880299681,1
0.941849474681169,1.09060086911697,1
0.320017157930622,0.766756546158878,3
-0.0790866790877037,-0.0605247864420145,0
0.374096096904097,1.00171471080152,3
0.759428790115768,0.352186537896292,2
0.0225740430921913,0.131955271825966,0
0.971196247516566,0.908532980510932,1
0.994343022159399,1.03930689757516,1
-0.00914653872930969,0.214614406269776,0
0.74864502311219,0.17346283084406,2
1.19196944337216,0.998642822093002,1
0.133762167916444,0.105249331299004,0
0.262386398286608,0.868904256855051,3
0.914156245388468,0.279737291648076,2
-0.140208538907189,0.0616557848892973,0
0.83660438669093,0.105609988425543,2
-0.0659210098798056,0.0510261135376152,0
0.0329278561105687,0.122055542501313,0
-0.211156458371024,0.147427054010513,0
1.06282187604446,1.02947759166764,1
1.12241619341541,0.797537175430305,1
-0.0390684865411608,0.050043191234067,0
0.998438612490246,0.906200279293642,1
0.864448227861909,0.0640430108632701,2
0.815424796103908,0.334505635423404,2
-0.02818869557296,-0.110017104882368,0
0.956125520858224,0.399759914702421,2
0.802800386324362,0.339214345605389,2
0.910907124673132,0.122043524079957,2
-0.0677341870349786,-0.102015200704253,0
0.0210787420741238,-0.134279670048757,0
0.105343563116368,-0.136446036502595,0
0.962790144381303,0.2288057052136,2
0.830994844303479,0.27439403255205,2
0.877951519191294,1.0817985978015,1
-0.0305496786312652,0.140552994298823,0
0.103384695254059,0.940734015981716,3
1.01901993451096,-0.050844485730148,2
0.826107829426429,0.272677380790389,2
0.294072545922888,0.799169814381513,3
0.187352014544919,0.789896383742374,3
-0.0950987880287628,0.129028895560105,0
0.886091258039326,0.94614718555302,1
0.22817339094836,0.862371959405117,3
1.04209897281218,1.20451866114055,1
0.124606986591307,0.0813464803482023,0
0.104666422143921,0.763112369891217,3
0.685973832975208,0.175190451227775,2
0.0120497494939508,0.0340113280101006,0
0.768200096678321,0.279787649576859,2
0.463333942598762,0.904892478291694,3
0.627712100734956,0.133514733234631,2
1.1274405592701,1.10589248811999,1
0.216427884899778,0.834847081794803,3
0.652748812860737,1.08315254682922,1
0.90507143543718,0.370078958769792,2
0.0621105298458334,0.142245767588731,0
0.0116142047677533,0.0331644210617321,0
0.930531712305893,1.12222644956528,1
0.662422020548838,0.25029120475804,2
1.02499782990986,1.05124132983728,1
-0.162945911176751,0.0126172878129013,0
0.191136121580345,0.859366202339389,3
0.439054715035647,0.817019713789282,3
0.277391738373374,0.736294838047346,3
0.400356989004401,0.707335829704325,3
0.946201256107727,0.163831979813362,2
0.728727642859028,0.262245149558429,2
0.434227027133226,0.783757726907173,3
0.950379750725644,0.279178550161748,2
1.06110351005422,1.0695669911133,1
0.990044086797595,0.936085593803463,1
0.888632250769558,0.907785202330159,1
0.97279666432907,0.938837200373139,1
0.842542483160839,0.959169350705178,1
0.933094738320204,1.0325042731269,1
1.09427171329879,0.849125711770636,1
1.11369999241899,1.08347970564473,1
-0.0456137077565179,-0.326562481173214,0
0.32566805471611,0.961485887487012,3
0.108642238903085,0.0598619159718538,0
0.226673421615676,0.944434020029183,3
0.269146819730086,0.788364494783719,3
-0.0064628984498941,0.0512556145058807,0
0.0885689906504648,0.190459409604519,0
1.0903274957218,1.06649713581916,1
-0.0981488309211419,-0.0644899092029616,0
0.25249547541707,0.804114656766688,3
0.325933639892907,0.781373173136801,3
-0.0354831480130875,-0.0593999290707928,0
0.266265363610351,0.86601809104595,3
0.0966637517826349,-0.0779516407267747,0
0.0455321907136227,0.100847760247172,0
0.362854063791116,0.897800362727834,3
0.381552404934476,0.791273809387556,3
0.355841292602276,0.787350141547364,3
-0.149217670181504,-0.0298277422756404,0
0.769518315574942,0.130708557501393,2
0.718329380879095,0.27622886238321,2
-0.0397459081356969,-0.122549814997439,0
0.816670862146688,0.102535366613048,2
0.720467157265229,0.172325052863992,2
0.761339162107712,0.319116323721909,2
0.240968105537541,0.781975976593675,3
0.894339183499085,0.991925780796208,1
0.0528968571994779,-0.0683495443157845,0
0.726589154229195,0.187611742710394,2
-0.0401100559933415,0.0492098984822563,0
-0.0575203632404281,0.102000640258006,0
0.201069830764485,0.661931273272404,3
0.201497590258741,0.796406359222609,3
0.966758029933719,0.331743536529973,2
0.333120302197053,0.714536528966139,3
0.394340220037852,0.825286691271465,3
1.05249124204843,0.879456418999638,1
1.06604920794486,1.14099595882775,1
1.12050228899739,0.905381661473903,1
0.0491438815419547,0.0117294493291531,0
-0.106068418172844,-0.0884568247227229,0
0.246298574130898,0.834995682887479,3
0.837609386438138,0.17921934700634,2
0.325675407659623,0.641829922068424,3
0.295891302651832,0.785050684877206,3
0.988805073129665,1.26917983280292,1
0.949058149226668,0.922411839138754,1
0.29317328455202,0.943689200247679,3
0.959222827164212,0.976507467809438,1
0.335565017073622,0.739635571927146,3
0.022445755693336,-0.0716618444634232,0
0.785722405753663,0.270871059167487,2
1.08691829057357,1.02490680038149,1
0.160629146914032,0.0871562135396903,0
0.149724829806887,0.0406966087095982,0
0.852009068281262,0.994991470397408,1
0.723008747566596,0.305809406663855,2
0.935874728159284,0.946288128305398,1
1.05598757088742,1.00917129800312,1
0.420527374267208,0.696904527769955,3
0.777576524539338,0.173808616380558,2
0.331054202859879,0.739402808028565,3
0.885895132036008,0.223896141577799,2
-0.103216191867904,0.187036887197133,0
0.717309728659999,0.277621068749953,2
0.739618483600568,0.289219542247345,2
0.865110167110168,0.0466930130036507,2
0.659917979812514,0.347129759568341,2
0.828486193724689,0.117558645496787,2
1.09132901821513,1.12033617820039,1
0.00163823061019771,0.0112638607921087,0
0.921622245404582,0.35975195951747,2
0.114799609156749,0.0909575625276541,0
1.09392131270178,0.955334633179845,1
0.787727503049286,0.815871948640317,1
1.06400440108982,1.00520566281935,1
-0.0333821303437317,0.0563374705885581,0
0.887702576067658,0.135524959319886,2
0.130545532788916,0.853358962130916,3
0.759839780407395,0.123290895079178,2
0.857243202408653,0.996369523930757,1
0.870312860855598,0.0631808072192441,2
0.726449074816402,0.0266744886890964,2
1.02643962785505,1.02373205255765,1
-0.00969654532815348,-0.025203194953229,0
0.227363071212522,0.80319346331889,3
0.636954425048594,0.0945915025362995,2
0.827386970456788,0.0513224278444432,2
0.0966196939668425,0.119338700385723,0
0.13175351875159,0.115480419300384,0
0.788583803802549,0.301387538208029,2
0.695947738719799,0.279292184405285,2
-0.122413222761698,0.0758783862891776,0
0.199811732705125,0.622914045358057,3
0.828718195607014,0.188842790768001,2
-0.0237494687537625,-0.115479225473087,0
0.452999913460665,0.855941748852396,3
0.899854265114734,1.03245958783558,1
1.12065034681445,1.14307929079874,1
0.74407966769923,0.264716458403333,2
0.0319633136421949,0.045105555721374,0
0.721365606876708,0.205316034771367,2
0.183444994060154,0.583623526276703,3
0.0428120255595727,0.0077355719886959,0
0.456269415407991,0.756002682451293,3
0.871656480525216,0.98072416080427,1
0.467276678557558,0.788664814916547,3
0.182017207217069,0.736538606875361,3
0.402269291662791,0.890064275428319,3
0.837683491620832,0.119181482382294,2
0.888589286044559,0.940441446856902,1
0.577309548147442,0.0707940122652865,2
0.425453104326072,0.840838042409456,3
1.03747138189421,0.982834294515781,1
0.795662828986148,0.282497952835303,2
0.351812666225907,0.653134964028491,3
1.08191771004722,1.05404582037486,1
1.02079282389778,1.10443858476555,1
0.67439541468265,0.317339540770568,2
0.172198461610102,-0.0374876465583435,0
0.0927346055212958,0.0399187941029563,0
0.423856955631047,1.00537856808752,3
-0.0585013742404435,0.0117106083550794,0
0.791367533294315,0.354133519464657,2
-0.0781790914392859,-0.121032005389727,0
1.10917253649084,1.0976342704405,1
1.04019890268223,1.10633043051344,1
0.117702488378814,-0.00152294477124036,0
-0.0804452422006877,-0.261963319778674,0
1.03222645356088,1.05316030480518,1
1.09149796571379,0.922573157611728,1
1.02919929072762,0.248514830766967,2
0.0407581124902276,-0.0369660838500097,0
1.02693863567184,0.964558618332367,1
0.84296830252993,0.369283359863441,2
0.90182826952964,1.0211875013015,1
-0.00708084396875681,0.0554654652723812,0
0.812394174397901,1.0646230610671,1
0.934298415279572,1.00122678993688,1
-0.0783149566297815,-0.221183032480237,0
0.402692184545401,0.677620267704891,3
0.74038535052565,0.182251149460822,2
0.829427883195446,0.893348340863424,1
0.682168563208984,0.216433227424677,2
0.8225339115965,0.899330395733643,1
1.00119916576971,0.814922748689499,1
0.0884227806083237,0.0512181614658726,0
0.340932945032282,0.714550051047008,3
0.782189385528178,1.06409460978716,1
0.899477484277059,0.36714840835667,2
0.396048900397091,0.535847108751059,3
0.863326435668645,0.362480500763381,2
0.785462570656544,0.216789181721157,2
0.959358222684613,1.09912111760304,1
0.343133293620138,0.775888854103854,3
0.390980053958584,0.959356818705129,3
0.235707138169207,0.73446556988564,3
0.882412544782351,0.869690656554872,1
-0.120671242456263,-0.0595276515478953,0
0.37678299601106,0.86958233688747,3
0.0798005095393609,-0.14849685463097,0
0.416196293866326,0.792799545989115,3
0.308511567890753,0.845751196451432,3
0.294618338660846,0.869803492482799,3
0.741322092695679,0.248640243845753,2
0.107999727544675,0.912358586391383,3
0.670935825404066,0.214075554095482,2
0.669049704099507,0.0609644917998385,2
0.228332335406113,0.65082036434452,3
0.840144944625913,0.151421207353221,2
1.09061800278716,1.05733067847475,1
-0.0701453472249869,-0.0750781311862768,0
0.956168861716969,0.998674901729919,1
0.832563855052222,0.196189741049012,2
0.857391174595886,0.136155206724806,2
-0.0608620047270684,-0.0913541465553115,0
1.07693073549422,1.02622189173408,1
0.770285825296436,0.132036654627768,2
1.15153264531637,0.90004587684854,1
0.492333016851869,1.06092232748274,3
0.274182382878751,0.793113503555379,3
0.686685729292129,0.141073855066179,2
0.198646112962636,0.0489141520994562,0
0.806091000354868,0.0940770380740752,2
0.405403060991208,0.851438837493717,3
0.889757168750146,1.01489100730291,1
0.907757047802836,1.00438759700278,1
-0.0536726362150098,-0.0861130512580475,0
0.325220049715705,0.801473552918273,3
0.922933317499763,0.377113789643652,2
0.204962825775013,0.871157070495668,3
0.940553926860872,0.344559960464634,2
0.398646808097359,0.862622158901471,3
1.0267714152283,0.995965681108185,1
0.257956902547383,0.807308849939007,3
-0.0336803777468326,-0.07039775276383,0
0.347163913893381,0.761338208044992,3
1.29585065297088,1.09407414980543,1
0.345507654465455,0.862726919817297,3
0.42719152842244,0.903162860221001,3
0.218653018757498,0.666927940286661,3
0.829648501599298,0.0166906510066397,2
0.939255161582626,1.00183537564761,1
0.808940969930766,0.247157105138306,2
0.00584201052606939,0.105660655181614,0
0.193849966099912,0.770235053984122,3
0.372279493685046,0.589053329958602,3
0.059433861016732,0.0111889530795451,0
0.365976255438529,0.669450567375698,3
1.10300270532276,0.871687976758505,1
0.26076215759746,0.965221798179284,3
0.432110219547216,0.882575795337901,3
0.840621592081665,0.312109947574864,2
-0.0953791862806234,0.0287303029049566,0
1.0488171969333,1.06791528785734,1
0.94442719804971,0.299471384280747,2
0.329350236378743,0.783294646139649,3
0.397958977249043,0.874347063298122,3
0.25573318064516,0.697868706820128,3
1.04799312140663,1.0731968002985,1
0.393544710816564,0.677090578267747,3
0.389191972408366,0.791142191433233,3
1.00083741177263,0.854828447392794,1
-0.068610086102193,0.0533891591284222,0
1.10785767059736,0.781915804565954,1
0.683826848015745,0.284382243700744,2
0.259988285365641,1.02119162370247,3
0.829778295092568,0.196871529683983,2
0.208651656137335,0.786993622149998,3
1.10014731769728,0.981203178833743,1
0.110791599191607,0.0427754538030072,0
0.0578325718688752,0.260400008750188,0
0.761274986795525,0.347296363612931,2
0.71214867927946,0.0490249060750752,2
1.02741703378427,0.894732149404724,1
1.03646021878392,1.00139520515099,1
0.0500045189333316,0.028600855469722,0
1.04892875088361,1.01200377190949,1
0.575712869269268,0.174954997343698,2
0.90255917787162,0.348991235040358,2
1.08346399319417,1.06713222948631,1
-0.13524537368494,0.136445791609146,0
0.817511243687874,0.315965316341945,2
0.275024298807433,0.691430001942842,3
1.08348896027471,0.842527371947265,1
0.223323836302765,0.860046179222094,3
0.719678248764024,0.104547827342915,2
0.118618348742503,-0.00849711489685787,0
0.23528717960577,0.925467321982787,3
0.24859475789623,0.747504642176453,3
0.139055706723227,-0.0221429873300463,0
0.367055930019415,0.948949411149958,3
0.0563806944038121,-0.0932324837242654,0
0.997957490239769,0.94602362038896,1
0.965480888397455,0.974303894852487,1
1.05704906178964,0.953473308395347,1
0.442594215691646,0.780179902341489,3
-0.015279042071986,0.0179470470421916,0
0.876024260208464,0.239958889656281,2
0.705592299006435,0.226067217472634,2
0.85995525718728,0.0956622323559473,2
-0.216853501326466,0.0804417545830802,0
0.25547265156272,0.842516336056946,3
0.208527514251572,0.81803399161224,3
0.777599773224515,0.0286713636966492,2
1.06253886941247,1.08579776684348,1
0.738207495986054,0.201025022400185,2
0.0217303138924214,0.135431182555829,0
1.09483888122388,0.942724349352824,1
0.886344607628982,0.28849725334306,2
1.09096399175176,0.870788142748414,1
0.370238848537398,0.598715897008382,3
0.826664302027719,1.00955535908059,1
-0.183774746022133,0.030679961435121,0
0.865650310511132,0.0709484622712281,2
-0.141221538143118,-0.130747366037813,0
-0.0821606733226335,-0.0698369635149099,0
0.381507160602262,0.715138596665193,3
0.302386001924962,0.947401342805907,3
1.12689602548433,0.853971976926144,1
1.04506174101463,0.970988665196485,1
0.103550461718682,-0.0408256962571506,0
0.902162473242317,0.911551759866486,1
0.77621774379672,0.16769164322612,2
0.340024344562303,0.702666288550188,3
-0.0474457974196689,-0.0935074261227053,0
0.939486429762907,1.0641873063729,1
0.0644983325681866,-0.222201025827494,0
0.20811150460681,0.824241153971856,3
0.421767183868554,0.929077599165549,3
0.0364396704160107,0.0530536816762806,0
-0.0136474941466745,-0.102100850836786,0
1.02124990835064,1.002528689457,1
0.721965121166861,0.178631752572302,2
-0.0782431626731072,-0.100429242859815,0
0.762839252400466,0.198622052362915,2
1.11113415451431,1.05400493911351,1
0.740978085794126,0.332494011215386,2
0.180394969847396,0.746551261521084,3
1.07949810462998,0.881247310656242,1
0.907941173856948,0.0332990909556389,2
0.98172808854477,0.98903323642764,1
0.136650270710332,0.0280869484853887,0
0.943800679555927,1.00964186200736,1
0.863943919098379,1.08340158934495,1
0.123387417687478,0.831256456976,3
0.166472765858192,0.850539366824072,3
0.903524227784779,1.02237519906256,1
0.14324563973847,-0.0316993708316435,0
0.957943536827231,0.928643523111294,1
0.940159458436103,1.14850966456987,1
1.07407048511552,1.08086253498731,1
0.366595445464822,0.629690345949974,3
-0.00581910268875387,-0.053690916180053,0
0.918269679024054,0.36530286414947,2
0.621783702578397,0.138041292603574,2
0.246191288834992,0.84300211897,3
0.821934719828342,1.03890971057059,1
0.241232614133633,0.0710395089861523,0
0.0464640727714639,-0.0395044334815338,0
0.753296127320165,0.270427201566306,2
0.0172612362948803,-0.163842485728528,0
0.111524696752927,-0.144497532930875,0
1.01309467320277,1.09082546757395,1
0.813143677444857,1.15718156810597,1
0.472296589428897,0.892358244783682,3
0.867105745022634,0.214766873205894,2
0.99383239164361,0.849874677752507,1
0.946294112532084,0.978813382985969,1
0.2847065909374,0.742245493330085,3
0.46794204787154,0.835586414710208,3
0.61204485463749,-0.0221057108761596,2
0.805127732801762,0.255948918261588,2
0.110193805388388,0.102304729045214,0
0.332951410825493,0.995372186732612,3
-0.107171989088027,0.170665669692571,0
0.326671104564526,0.774345675398827,3
0.0208925039324593,-0.17049547060838,0
0.832796047761658,0.29898438745291,2
0.698072285415793,0.163888397114626,2
0.893860648606205,-0.0394087081532482,2
0.69943953978348,0.0457269101702236,2
